synset,property,gpt3_answer,human_review,require_cookable/overcookable_temperature,value_cook(C),value_overcook(C),source1,source2,comment
apple.n.01,coldSource,0,0,FALSE,,,,,
apple.n.01,sliceable,1,1,FALSE,,,,,
apple.n.01,slicer,0,0,FALSE,,,,,
apple.n.01,soakable,0,0,FALSE,,,,,
apricot.n.02,liquid,0,0,FALSE,,,,,
apricot.n.02,heatSource,0,0,FALSE,,,,,
apricot.n.02,fireSource,0,0,FALSE,,,,,
apricot.n.02,cookable,0,1,TRUE,58,104,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",https://bakeschool.com/apricot-jam/,
apricot.n.02,coldSource,0,0,FALSE,,,,,
apricot.n.02,sliceable,0,1,FALSE,,,,,
apricot.n.02,slicer,0,0,FALSE,,,,,
apricot.n.02,soakable,0,0,FALSE,,,,,
artichoke.n.02,liquid,0,0,FALSE,,,,,
artichoke.n.02,heatSource,0,0,FALSE,,,,,
artichoke.n.02,fireSource,1,0,FALSE,,,,,
artichoke.n.02,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
artichoke.n.02,coldSource,0,0,FALSE,,,,,
artichoke.n.02,sliceable,0,1,FALSE,,,,,
artichoke.n.02,slicer,0,0,FALSE,,,,,
artichoke.n.02,soakable,0,0,FALSE,,,,,
banana.n.02,liquid,0,0,FALSE,,,,,
banana.n.02,heatSource,0,0,FALSE,,,,,
banana.n.02,fireSource,0,0,FALSE,,,,,
banana.n.02,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
banana.n.02,coldSource,0,0,FALSE,,,,,
banana.n.02,sliceable,0,1,FALSE,,,,,
banana.n.02,slicer,0,0,FALSE,,,,,
banana.n.02,soakable,0,0,FALSE,,,,,
bean.n.01,liquid,0,0,FALSE,,,,,
bean.n.01,heatSource,0,0,FALSE,,,,,
bean.n.01,fireSource,1,0,FALSE,,,,,
bean.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
bean.n.01,coldSource,0,0,FALSE,,,,,
bean.n.01,sliceable,0,0,FALSE,,,,,
bean.n.01,slicer,1,0,FALSE,,,,,
bean.n.01,soakable,0,0,FALSE,,,,,
beet.n.02,liquid,0,0,FALSE,,,,,
beet.n.02,heatSource,0,0,FALSE,,,,,
beet.n.02,fireSource,1,0,FALSE,,,,,
beet.n.02,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
beet.n.02,coldSource,0,0,FALSE,,,,,
beet.n.02,sliceable,0,1,FALSE,,,,,
beet.n.02,slicer,0,0,FALSE,,,,,
beet.n.02,soakable,0,0,FALSE,,,,,
bell_pepper.n.02,liquid,0,0,FALSE,,,,,
bell_pepper.n.02,heatSource,0,0,FALSE,,,,,
bell_pepper.n.02,fireSource,1,0,FALSE,,,,,
bell_pepper.n.02,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
bell_pepper.n.02,coldSource,0,0,FALSE,,,,,
bell_pepper.n.02,sliceable,0,1,FALSE,,,,,
bell_pepper.n.02,slicer,1,0,FALSE,,,,,
bell_pepper.n.02,soakable,0,0,FALSE,,,,,
bowl.n.01,liquid,0,0,FALSE,,,,,
bowl.n.01,heatSource,0,0,FALSE,,,,,
bowl.n.01,fireSource,0,0,FALSE,,,,,
bowl.n.01,cookable,0,0,FALSE,,,,,
bowl.n.01,coldSource,1,0,FALSE,,,,,
bowl.n.01,sliceable,0,0,FALSE,,,,,
bowl.n.01,slicer,0,0,FALSE,,,,,
bowl.n.01,soakable,0,0,FALSE,,,,,
broccoli.n.02,liquid,0,0,FALSE,,,,,
broccoli.n.02,heatSource,0,0,FALSE,,,,,
broccoli.n.02,fireSource,0,0,FALSE,,,,,
broccoli.n.02,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
broccoli.n.02,coldSource,0,0,FALSE,,,,,
broccoli.n.02,sliceable,0,1,FALSE,,,,,
broccoli.n.02,slicer,0,0,FALSE,,,,,
broccoli.n.02,soakable,0,0,FALSE,,,,,
bucket.n.01,liquid,0,0,FALSE,,,,,
bucket.n.01,heatSource,0,0,FALSE,,,,,
bucket.n.01,fireSource,0,0,FALSE,,,,,
bucket.n.01,cookable,0,0,FALSE,,,,,
bucket.n.01,coldSource,1,0,FALSE,,,,,
bucket.n.01,sliceable,0,0,FALSE,,,,,
bucket.n.01,slicer,1,0,FALSE,,,,,
bucket.n.01,soakable,0,0,FALSE,,,,,
bulldog_clip.n.01,liquid,0,0,FALSE,,,,,
bulldog_clip.n.01,heatSource,0,0,FALSE,,,,,
bulldog_clip.n.01,fireSource,0,0,FALSE,,,,,
bulldog_clip.n.01,cookable,0,0,FALSE,,,,,
bulldog_clip.n.01,coldSource,0,0,FALSE,,,,,
bulldog_clip.n.01,sliceable,0,0,FALSE,,,,,
bulldog_clip.n.01,slicer,1,0,FALSE,,,,,
bulldog_clip.n.01,soakable,0,0,FALSE,,,,,
bulletin_board.n.02,liquid,0,0,FALSE,,,,,
bulletin_board.n.02,heatSource,0,0,FALSE,,,,,
bulletin_board.n.02,fireSource,0,0,FALSE,,,,,
bulletin_board.n.02,cookable,0,0,FALSE,,,,,
bulletin_board.n.02,coldSource,0,0,FALSE,,,,,
bulletin_board.n.02,sliceable,0,0,FALSE,,,,,
bulletin_board.n.02,slicer,1,0,FALSE,,,,,
bulletin_board.n.02,soakable,0,0,FALSE,,,,,
butter.n.01,liquid,0,0,FALSE,,,,,
butter.n.01,heatSource,0,0,FALSE,,,,,
butter.n.01,fireSource,1,1,FALSE,,,,,
butter.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
butter.n.01,coldSource,0,0,FALSE,,,,,
butter.n.01,sliceable,0,1,FALSE,,,,,
butter.n.01,slicer,0,0,FALSE,,,,,
butter.n.01,soakable,1,0,FALSE,,,,,
caliper.n.01,liquid,0,0,FALSE,,,,,
caliper.n.01,heatSource,0,0,FALSE,,,,,
caliper.n.01,fireSource,0,0,FALSE,,,,,
caliper.n.01,cookable,0,0,FALSE,,,,,
caliper.n.01,coldSource,0,0,FALSE,,,,,
caliper.n.01,sliceable,0,0,FALSE,,,,,
caliper.n.01,slicer,1,0,FALSE,,,,,
caliper.n.01,soakable,0,0,FALSE,,,,,
canned_food.n.01,liquid,0,0,FALSE,,,,,
canned_food.n.01,heatSource,0,0,FALSE,,,,,
canned_food.n.01,fireSource,1,0,FALSE,,,,,
canned_food.n.01,cookable,0,1,TRUE,TOO GENERAL,UNKNOWN,,,
canned_food.n.01,coldSource,1,0,FALSE,,,,,
canned_food.n.01,sliceable,0,0,FALSE,,,,,
canned_food.n.01,slicer,0,0,FALSE,,,,,
canned_food.n.01,soakable,0,0,FALSE,,,,,
cantaloup.n.02,liquid,0,0,FALSE,,,,,
cantaloup.n.02,heatSource,0,0,FALSE,,,,,
cantaloup.n.02,fireSource,0,0,FALSE,,,,,
cantaloup.n.02,cookable,0,0,FALSE,,,,,
cantaloup.n.02,coldSource,0,0,FALSE,,,,,
cantaloup.n.02,sliceable,0,0,FALSE,,,,,
cantaloup.n.02,slicer,0,0,FALSE,,,,,
cantaloup.n.02,soakable,0,0,FALSE,,,,,
carafe.n.01,liquid,0,0,FALSE,,,,,
carafe.n.01,heatSource,0,0,FALSE,,,,,
carafe.n.01,fireSource,0,0,FALSE,,,,,
carafe.n.01,cookable,0,0,FALSE,,,,,
carafe.n.01,coldSource,1,0,FALSE,,,,,
carafe.n.01,sliceable,0,0,FALSE,,,,,
carafe.n.01,slicer,1,0,FALSE,,,,,
carafe.n.01,soakable,0,0,FALSE,,,,,
carrot.n.03,liquid,0,0,FALSE,,,,,
carrot.n.03,heatSource,0,0,FALSE,,,,,
carrot.n.03,fireSource,1,0,FALSE,,,,,
carrot.n.03,cookable,0,1,TRUE,91,UNKNOWN,"https://bellyfull.net/baked-sweet-potato/#:~:text=Simply%20poke%20the%20potato%20with,potato%20when%20they're%20done.",,
carrot.n.03,coldSource,0,0,FALSE,,,,,
carrot.n.03,sliceable,0,0,FALSE,,,,,
carrot.n.03,slicer,0,0,FALSE,,,,,
carrot.n.03,soakable,0,0,FALSE,,,,,
carving_knife.n.01,liquid,0,0,FALSE,,,,,
carving_knife.n.01,heatSource,0,0,FALSE,,,,,
carving_knife.n.01,fireSource,0,0,FALSE,,,,,
carving_knife.n.01,cookable,0,0,FALSE,,,,,
carving_knife.n.01,coldSource,0,0,FALSE,,,,,
carving_knife.n.01,sliceable,0,0,FALSE,,,,,
carving_knife.n.01,slicer,0,1,FALSE,,,,,
carving_knife.n.01,soakable,0,0,FALSE,,,,,
casserole.n.02,liquid,0,0,FALSE,,,,,
casserole.n.02,heatSource,0,0,FALSE,,,,,
casserole.n.02,fireSource,1,0,FALSE,,,,,
casserole.n.02,cookable,0,1,TRUE,74,UNKNOWN,https://www.fsis.usda.gov/food-safety/safe-food-handling-and-preparation/food-safety-basics/safe-temperature-chart,,
casserole.n.02,coldSource,0,0,FALSE,,,,,
casserole.n.02,sliceable,0,1,FALSE,,,,,
casserole.n.02,slicer,0,0,FALSE,,,,,
casserole.n.02,soakable,0,0,FALSE,,,,,
catsup.n.01,liquid,0,0,FALSE,,,,,
catsup.n.01,heatSource,0,0,FALSE,,,,,
catsup.n.01,fireSource,1,0,FALSE,,,,,
catsup.n.01,cookable,0,1,TRUE,74,UNKNOWN,https://www.iforgotitswednesday.com/what-temperature-should-tomato-sauce-be-cooked-at/,,
catsup.n.01,coldSource,0,0,FALSE,,,,,
catsup.n.01,sliceable,0,0,FALSE,,,,,
catsup.n.01,slicer,0,0,FALSE,,,,,
catsup.n.01,soakable,0,0,FALSE,,,,,
cherry.n.03,liquid,0,0,FALSE,,,,,
cherry.n.03,heatSource,0,0,FALSE,,,,,
cherry.n.03,fireSource,0,0,FALSE,,,,,
cherry.n.03,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
cherry.n.03,coldSource,0,0,FALSE,,,,,
cherry.n.03,sliceable,0,1,FALSE,,,,,
cherry.n.03,slicer,1,0,FALSE,,,,,
cherry.n.03,soakable,0,0,FALSE,,,,,
chestnut.n.03,liquid,0,0,FALSE,,,,,
chestnut.n.03,heatSource,0,0,FALSE,,,,,
chestnut.n.03,fireSource,1,0,FALSE,,,,,
chestnut.n.03,cookable,0,1,TRUE,Unknown,UNKNOWN,,,
chestnut.n.03,coldSource,0,0,FALSE,,,,,
chestnut.n.03,sliceable,0,0,FALSE,,,,,
chestnut.n.03,slicer,0,0,FALSE,,,,,
chestnut.n.03,soakable,0,0,FALSE,,,,,
chip.n.04,liquid,0,0,FALSE,,,,,
chip.n.04,heatSource,0,0,FALSE,,,,,
chip.n.04,fireSource,1,0,FALSE,,,,,
chip.n.04,cookable,0,0,FALSE,,,,,
chip.n.04,coldSource,0,0,FALSE,,,,,
chip.n.04,sliceable,0,0,FALSE,,,,,
chip.n.04,slicer,1,0,FALSE,,,,,
chip.n.04,soakable,0,0,FALSE,,,,,
chives.n.01,liquid,0,0,FALSE,,,,,
chives.n.01,heatSource,0,0,FALSE,,,,,
chives.n.01,fireSource,0,0,FALSE,,,,,
chives.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
chives.n.01,coldSource,0,0,FALSE,,,,,
chives.n.01,sliceable,0,1,FALSE,,,,,
chives.n.01,slicer,0,0,FALSE,,,,,
chives.n.01,soakable,0,0,FALSE,,,,,
chopping_board.n.01,liquid,0,0,FALSE,,,,,
chopping_board.n.01,heatSource,0,0,FALSE,,,,,
chopping_board.n.01,fireSource,0,0,FALSE,,,,,
chopping_board.n.01,cookable,0,0,FALSE,,,,,
chopping_board.n.01,coldSource,0,0,FALSE,,,,,
chopping_board.n.01,sliceable,0,0,FALSE,,,,,
chopping_board.n.01,slicer,0,0,FALSE,,,,,
chopping_board.n.01,soakable,0,0,FALSE,,,,,
clove.n.03,liquid,0,0,FALSE,,,,,
clove.n.03,heatSource,0,0,FALSE,,,,,
clove.n.03,fireSource,1,0,FALSE,,,,,
clove.n.03,cookable,0,1,TRUE,Unknown,UNKNOWN,,,
clove.n.03,coldSource,0,0,FALSE,,,,,
clove.n.03,sliceable,0,0,FALSE,,,,,
clove.n.03,slicer,0,0,FALSE,,,,,
clove.n.03,soakable,0,0,FALSE,,,,,
coatrack.n.01,liquid,0,0,FALSE,,,,,
coatrack.n.01,heatSource,0,0,FALSE,,,,,
coatrack.n.01,fireSource,0,0,FALSE,,,,,
coatrack.n.01,cookable,0,0,FALSE,,,,,
coatrack.n.01,coldSource,0,0,FALSE,,,,,
coatrack.n.01,sliceable,0,0,FALSE,,,,,
coatrack.n.01,slicer,1,0,FALSE,,,,,
coatrack.n.01,soakable,0,0,FALSE,,,,,
coconut.n.01,liquid,0,0,FALSE,,,,,
coconut.n.01,heatSource,0,0,FALSE,,,,,
coconut.n.01,fireSource,1,0,FALSE,,,,,
coconut.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
coconut.n.01,coldSource,0,0,FALSE,,,,,
coconut.n.01,sliceable,0,0,FALSE,,,,,
coconut.n.01,slicer,0,0,FALSE,,,,,
coconut.n.01,soakable,0,0,FALSE,,,,,
colander.n.01,liquid,0,0,FALSE,,,,,
colander.n.01,heatSource,0,0,FALSE,,,,,
colander.n.01,fireSource,0,0,FALSE,,,,,
colander.n.01,cookable,0,0,FALSE,,,,,
colander.n.01,coldSource,1,0,FALSE,,,,,
colander.n.01,sliceable,0,0,FALSE,,,,,
colander.n.01,slicer,1,0,FALSE,,,,,
colander.n.01,soakable,0,0,FALSE,,,,,
cream.n.02,liquid,1,1,FALSE,,,,,
cream.n.02,heatSource,0,0,FALSE,,,,,
cream.n.02,fireSource,0,0,FALSE,,,,,
cream.n.02,cookable,0,1,TRUE,77,UNKNOWN,https://blog.thermoworks.com/desserts/homemade-ice-cream-temperatures/,,
cream.n.02,coldSource,0,0,FALSE,,,,,
cream.n.02,sliceable,0,0,FALSE,,,,,
cream.n.02,slicer,0,0,FALSE,,,,,
cream.n.02,soakable,0,0,FALSE,,,,,
cream_pitcher.n.01,liquid,0,0,FALSE,,,,,
cream_pitcher.n.01,heatSource,0,0,FALSE,,,,,
cream_pitcher.n.01,fireSource,0,0,FALSE,,,,,
cream_pitcher.n.01,cookable,0,0,FALSE,,,,,
cream_pitcher.n.01,coldSource,1,0,FALSE,,,,,
cream_pitcher.n.01,sliceable,0,0,FALSE,,,,,
cream_pitcher.n.01,slicer,1,0,FALSE,,,,,
cream_pitcher.n.01,soakable,0,0,FALSE,,,,,
cruet.n.01,liquid,0,0,FALSE,,,,,
cruet.n.01,heatSource,0,0,FALSE,,,,,
cruet.n.01,fireSource,0,0,FALSE,,,,,
cruet.n.01,cookable,0,0,FALSE,,,,,
cruet.n.01,coldSource,1,0,FALSE,,,,,
cruet.n.01,sliceable,0,0,FALSE,,,,,
cruet.n.01,slicer,1,0,FALSE,,,,,
cruet.n.01,soakable,0,0,FALSE,,,,,
cucumber.n.02,liquid,0,0,FALSE,,,,,
cucumber.n.02,heatSource,0,0,FALSE,,,,,
cucumber.n.02,fireSource,0,0,FALSE,,,,,
cucumber.n.02,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
cucumber.n.02,coldSource,0,0,FALSE,,,,,
cucumber.n.02,sliceable,0,1,FALSE,,,,,
cucumber.n.02,slicer,1,0,FALSE,,,,,
cucumber.n.02,soakable,0,0,FALSE,,,,,
scale.n.07,liquid,0,0,FALSE,,,,,
scale.n.07,heatSource,0,0,FALSE,,,,,
scale.n.07,fireSource,0,0,FALSE,,,,,
scale.n.07,cookable,0,0,FALSE,,,,,
scale.n.07,coldSource,0,0,FALSE,,,,,
scale.n.07,sliceable,0,0,FALSE,,,,,
scale.n.07,slicer,1,0,FALSE,,,,,
scale.n.07,soakable,0,0,FALSE,,,,,
dinner_napkin.n.01,liquid,0,0,FALSE,,,,,
dinner_napkin.n.01,heatSource,0,0,FALSE,,,,,
dinner_napkin.n.01,fireSource,0,0,FALSE,,,,,
dinner_napkin.n.01,cookable,0,0,FALSE,,,,,
dinner_napkin.n.01,coldSource,0,0,FALSE,,,,,
dinner_napkin.n.01,sliceable,0,0,FALSE,,,,,
dinner_napkin.n.01,slicer,0,0,FALSE,,,,,
dinner_napkin.n.01,soakable,1,1,FALSE,,,,,
dipper.n.01,liquid,1,1,FALSE,,,,,
dipper.n.01,heatSource,0,0,FALSE,,,,,
dipper.n.01,fireSource,0,0,FALSE,,,,,
dipper.n.01,cookable,0,0,FALSE,,,,,
dipper.n.01,coldSource,1,0,FALSE,,,,,
dipper.n.01,sliceable,0,0,FALSE,,,,,
dipper.n.01,slicer,1,0,FALSE,,,,,
dipper.n.01,soakable,0,0,FALSE,,,,,
dish_rack.n.01,liquid,0,0,FALSE,,,,,
dish_rack.n.01,heatSource,0,0,FALSE,,,,,
dish_rack.n.01,fireSource,0,0,FALSE,,,,,
dish_rack.n.01,cookable,0,0,FALSE,,,,,
dish_rack.n.01,coldSource,0,0,FALSE,,,,,
dish_rack.n.01,sliceable,0,0,FALSE,,,,,
dish_rack.n.01,slicer,0,0,FALSE,,,,,
dish_rack.n.01,soakable,0,0,FALSE,,,,,
egg.n.02,liquid,0,0,FALSE,,,,,
egg.n.02,heatSource,0,0,FALSE,,,,,
egg.n.02,fireSource,1,0,FALSE,,,,,
egg.n.02,cookable,0,1,TRUE,68,162,"https://www.gfs.com/en-us/ideas/safe-minimum-cooking-temperatures#:~:text=Minimum%20internal%20temperature%20of%20135,be%20hot%2Dheld%20for%20service.",https://foodsguy.com/griddle-temp-for-eggs/,
egg.n.02,coldSource,0,0,FALSE,,,,,
egg.n.02,sliceable,0,0,FALSE,,,,,
egg.n.02,slicer,0,0,FALSE,,,,,
egg.n.02,soakable,0,0,FALSE,,,,,
eggplant.n.01,liquid,0,0,FALSE,,,,,
eggplant.n.01,heatSource,0,0,FALSE,,,,,
eggplant.n.01,fireSource,1,0,FALSE,,,,,
eggplant.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
eggplant.n.01,coldSource,0,0,FALSE,,,,,
eggplant.n.01,sliceable,0,1,FALSE,,,,,
eggplant.n.01,slicer,1,0,FALSE,,,,,
eggplant.n.01,soakable,0,0,FALSE,,,,,
eraser.n.01,liquid,0,0,FALSE,,,,,
eraser.n.01,heatSource,0,0,FALSE,,,,,
eraser.n.01,fireSource,0,0,FALSE,,,,,
eraser.n.01,cookable,0,0,FALSE,,,,,
eraser.n.01,coldSource,0,0,FALSE,,,,,
eraser.n.01,sliceable,0,0,FALSE,,,,,
eraser.n.01,slicer,1,0,FALSE,,,,,
eraser.n.01,soakable,0,0,FALSE,,,,,
flour.n.01,liquid,0,0,FALSE,,,,,
flour.n.01,heatSource,0,0,FALSE,,,,,
flour.n.01,fireSource,1,0,FALSE,,,,,
flour.n.01,cookable,0,1,TRUE,N/A,UNKNOWN,,,
flour.n.01,coldSource,0,0,FALSE,,,,,
flour.n.01,sliceable,0,0,FALSE,,,,,
flour.n.01,slicer,0,0,FALSE,,,,,
flour.n.01,soakable,0,0,FALSE,,,,,
foot_rule.n.01,liquid,0,0,FALSE,,,,,
foot_rule.n.01,heatSource,0,0,FALSE,,,,,
foot_rule.n.01,fireSource,0,0,FALSE,,,,,
foot_rule.n.01,cookable,0,0,FALSE,,,,,
foot_rule.n.01,coldSource,0,0,FALSE,,,,,
foot_rule.n.01,sliceable,0,0,FALSE,,,,,
foot_rule.n.01,slicer,0,0,FALSE,,,,,
foot_rule.n.01,soakable,0,0,FALSE,,,,,
frying_pan.n.01,liquid,0,0,FALSE,,,,,
frying_pan.n.01,heatSource,1,1,FALSE,,,,,
frying_pan.n.01,fireSource,1,0,FALSE,,,,,
frying_pan.n.01,cookable,0,0,FALSE,,,,,
frying_pan.n.01,coldSource,0,0,FALSE,,,,,
frying_pan.n.01,sliceable,0,0,FALSE,,,,,
frying_pan.n.01,slicer,1,0,FALSE,,,,,
frying_pan.n.01,soakable,0,0,FALSE,,,,,
glass.n.02,liquid,0,0,FALSE,,,,,
glass.n.02,heatSource,0,0,FALSE,,,,,
glass.n.02,fireSource,0,0,FALSE,,,,,
glass.n.02,cookable,0,0,FALSE,,,,,
glass.n.02,coldSource,1,0,FALSE,,,,,
glass.n.02,sliceable,0,0,FALSE,,,,,
glass.n.02,slicer,1,0,FALSE,,,,,
glass.n.02,soakable,0,0,FALSE,,,,,
gooseberry.n.01,liquid,0,0,FALSE,,,,,
gooseberry.n.01,heatSource,0,0,FALSE,,,,,
gooseberry.n.01,fireSource,1,0,FALSE,,,,,
gooseberry.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
gooseberry.n.01,coldSource,0,0,FALSE,,,,,
gooseberry.n.01,sliceable,0,0,FALSE,,,,,
gooseberry.n.01,slicer,0,0,FALSE,,,,,
gooseberry.n.01,soakable,0,0,FALSE,,,,,
grape.n.01,liquid,0,0,FALSE,,,,,
grape.n.01,heatSource,0,0,FALSE,,,,,
grape.n.01,fireSource,0,0,FALSE,,,,,
grape.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
grape.n.01,coldSource,0,0,FALSE,,,,,
grape.n.01,sliceable,0,0,FALSE,,,,,
grape.n.01,slicer,0,0,FALSE,,,,,
grape.n.01,soakable,0,0,FALSE,,,,,
grater.n.01,liquid,0,0,FALSE,,,,,
grater.n.01,heatSource,0,0,FALSE,,,,,
grater.n.01,fireSource,0,0,FALSE,,,,,
grater.n.01,cookable,0,0,FALSE,,,,,
grater.n.01,coldSource,0,0,FALSE,,,,,
grater.n.01,sliceable,0,0,FALSE,,,,,
grater.n.01,slicer,1,1,FALSE,,,,,
grater.n.01,soakable,0,0,FALSE,,,,,
griddle.n.01,liquid,0,0,FALSE,,,,,
griddle.n.01,heatSource,1,1,FALSE,,,,,
griddle.n.01,fireSource,1,0,FALSE,,,,,
griddle.n.01,cookable,0,0,FALSE,,,,,
griddle.n.01,coldSource,0,0,FALSE,,,,,
griddle.n.01,sliceable,0,0,FALSE,,,,,
griddle.n.01,slicer,1,0,FALSE,,,,,
griddle.n.01,soakable,0,0,FALSE,,,,,
kiwi.n.03,liquid,0,0,FALSE,,,,,
kiwi.n.03,heatSource,0,0,FALSE,,,,,
kiwi.n.03,fireSource,0,0,FALSE,,,,,
kiwi.n.03,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
kiwi.n.03,coldSource,0,0,FALSE,,,,,
kiwi.n.03,sliceable,0,1,FALSE,,,,,
kiwi.n.03,slicer,0,0,FALSE,,,,,
kiwi.n.03,soakable,0,0,FALSE,,,,,
lemon.n.01,liquid,0,0,FALSE,,,,,
lemon.n.01,heatSource,0,0,FALSE,,,,,
lemon.n.01,fireSource,0,0,FALSE,,,,,
lemon.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
lemon.n.01,coldSource,0,0,FALSE,,,,,
lemon.n.01,sliceable,0,1,FALSE,,,,,
lemon.n.01,slicer,1,0,FALSE,,,,,
lemon.n.01,soakable,0,0,FALSE,,,,,
mushroom.n.05,liquid,0,0,FALSE,,,,,
mushroom.n.05,heatSource,0,0,FALSE,,,,,
mushroom.n.05,fireSource,1,0,FALSE,,,,,
mushroom.n.05,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
mushroom.n.05,coldSource,0,0,FALSE,,,,,
mushroom.n.05,sliceable,0,1,FALSE,,,,,
mushroom.n.05,slicer,0,0,FALSE,,,,,
mushroom.n.05,soakable,0,0,FALSE,,,,,
orange.n.01,liquid,0,0,FALSE,,,,,
orange.n.01,heatSource,0,0,FALSE,,,,,
orange.n.01,fireSource,0,0,FALSE,,,,,
orange.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
orange.n.01,coldSource,0,0,FALSE,,,,,
orange.n.01,sliceable,0,1,FALSE,,,,,
orange.n.01,slicer,0,0,FALSE,,,,,
orange.n.01,soakable,0,0,FALSE,,,,,
peach.n.03,liquid,0,0,FALSE,,,,,
peach.n.03,heatSource,0,0,FALSE,,,,,
peach.n.03,fireSource,0,0,FALSE,,,,,
peach.n.03,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
peach.n.03,coldSource,0,0,FALSE,,,,,
peach.n.03,sliceable,0,1,FALSE,,,,,
peach.n.03,slicer,1,0,FALSE,,,,,
peach.n.03,soakable,0,0,FALSE,,,,,
pear.n.01,liquid,0,0,FALSE,,,,,
pear.n.01,heatSource,0,0,FALSE,,,,,
pear.n.01,fireSource,0,0,FALSE,,,,,
pear.n.01,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
pear.n.01,coldSource,1,0,FALSE,,,,,
pear.n.01,sliceable,0,1,FALSE,,,,,
pear.n.01,slicer,0,0,FALSE,,,,,
pear.n.01,soakable,0,0,FALSE,,,,,
pineapple.n.02,liquid,0,0,FALSE,,,,,
pineapple.n.02,heatSource,0,0,FALSE,,,,,
pineapple.n.02,fireSource,0,0,FALSE,,,,,
pineapple.n.02,cookable,0,1,TRUE,58,UNKNOWN,"https://www.webstaurantstore.com/article/29/following-food-safety-temperatures.html#:~:text=Cook%20to%20135%20degrees%20Fahrenheit,Vegetables",,
pineapple.n.02,coldSource,0,0,FALSE,,,,,
pineapple.n.02,sliceable,0,1,FALSE,,,,,
pineapple.n.02,slicer,0,0,FALSE,,,,,
pineapple.n.02,soakable,0,0,FALSE,,,,,
plum.n.02,liquid,0,0,FALSE,,,,,
